,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,num,name,affinity_score,smiles,BBB+/BBB-
6891,6891,6686,6713,,,0,NC[C@H]1O[C@H](O[C@H]2[C@@H](N)C[C@H](N)[C@H](O[C@H]3O[C@H](CO)[C@H](O)[C@@H](N)[C@@H]3O)[C@@H]2O)[C@@H](N)C[C@@H]1O,BBB-
6892,6892,6687,6714,,,0,NCc1ccccc1CC(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3CC(=O)O)CS[C@@H]12,BBB-
6893,6893,6688,6715,,,1,NNO,BBB+
6894,6894,6689,6716,,,1,NS(=O)(=O)c1ccc(N2C(=O)C[C@H](c3ccccc3)C2=O)c(Cl)c1,BBB+
6895,6895,6690,6717,,,0,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3cn[nH]n3)CS[C@@H]12)c1ccc(O)cc1,BBB-
6896,6896,6691,6718,,,0,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CC[C@@H]12)c1ccccc1,BBB-
6897,6897,6692,6719,,,0,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@@H]12)c1ccccc1,BBB-
6898,6898,6693,6720,,,1,N[C@@H]1C[C@@H]1c1ccccc1,BBB+
6899,6899,6694,6721,,,0,N[C@H](Cc1ccc(O)c(O)c1)C(=O)O,BBB-
6900,6900,6695,6722,,,1,N[C@H]1CCC[C@@H]1c1ccccc1,BBB+
6901,6901,6696,6723,,,1,N[C@H]1N=C(Cl)Nc2c1ncn2[C@H]1C[C@@H](O)[C@@H](CO)O1,BBB+
6902,6902,6697,6724,,,1,N[C@H]1N[C@H](O)[C@H]2NCN(COC(CO)CO)[C@H]2N1,BBB+
6903,6903,6698,6725,,,1,Nc1c2c(nc3ccccc13)CCC[C@H]2O,BBB+
6904,6904,6699,6726,,,1,Nc1cc(OCC2CC2)c(C(=O)N[C@H]2CN3CCC2CC3)cc1Cl,BBB+
6905,6905,6700,6727,,,0,Nc1nc(/C(=C\CC(=O)O)C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=CCS[C@@H]23)cs1,BBB-
6906,6906,6701,6728,,,0,Nc1ncc(/C(=N\O[C@H]2CCNC2=O)C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CN4C=CCC=C4)CS[C@@H]23)s1,BBB-
6907,6907,6702,6729,,,1,O=C(CN1CC[C@]23CCCC[C@@H]2[C@H]1Cc1ccc(O)cc13)c1ccccc1,BBB+
6908,6908,6703,6730,,,1,O=C(C[C@@H]1c2ccccc2C(=O)N1c1ccc2ccc(Cl)nc2n1)N1CCC2(CC1)OCCO2,BBB+
6909,6909,6704,6731,,,0,O=C(Cc1cccs1)N[C@@H]1C(=O)N2C(C(=O)O)=C(CN3C=CCC=C3)CS[C@@H]12,BBB-
6910,6910,6705,6732,,,0,O=C(Cc1cccs1)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSC3=NCNN3)CS[C@@H]12,BBB-
6911,6911,6706,6733,,,0,O=C(Cn1cnnn1)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nncs3)CS[C@@H]12,BBB-
6912,6912,6707,6734,,,1,O=C(N[C@@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,BBB+
6913,6913,6708,6735,,,1,O=C(N[C@H](CO)[C@H](O)C1CCC([N+](=O)[O-])CC1)C(Cl)Cl,BBB+
6914,6914,6709,6736,,,0,O=C(O)C1=C(CN2C=CC(CCS(=O)(=O)O)C=C2)CS[C@H]2[C@H](NC(=O)[C@H](NC(=O)c3nc[nH]c3C(=O)O)c3ccccc3)C(=O)N12,BBB-
6915,6915,6710,6737,,,0,O=C(O)C1=C(CSc2nnnn2CS(=O)(=O)O)CS[C@@H]2[C@H](NC(=O)[C@@H](O)c3ccccc3)C(=O)N12,BBB-
6916,6916,6711,6738,,,1,O=C(O)CCCC[C@H]1SC[C@H]2NC(=O)N[C@@H]21,BBB+
6917,6917,6712,6739,,,1,O=C1CC2(CCCC2)CC(=O)N1CCNC[C@@H]1COc2ccccc2O1,BBB+
6918,6918,6713,6740,,,1,O=C1CCC(=O)N1C[C@@H]1CC[C@H]2CN(c3ncccn3)CCN2C1,BBB+
6919,6919,6714,6741,,,1,O=C1CCN=C2C[C@H](c3ccccc3)CN12,BBB+
6920,6920,6715,6742,,,1,O=C1CC[C@@H](C(=O)N[C@@H]2C[C@H]2c2ccccc2)N1,BBB+
6921,6921,6716,6743,,,1,O=C1CC[C@@](c2ccccc2)(C2CCN(C/C=C/c3ccccc3)CC2)C(=O)N1,BBB+
6922,6922,6717,6744,,,1,O=C1CC[C@@]2(CCC(=O)c3ccccc32)C(=O)N1,BBB+
6923,6923,6718,6745,,,1,O=C1CC[C@@]2(O)[C@@H]3Cc4ccc(O)c5c4[C@]2(CCN3CC2CC2)[C@@H]1O5,BBB+
6924,6924,6719,6746,,,1,O=C1CC[C@H](N2C(=O)[C@H]3[C@@H]4CC[C@@H](C4)[C@H]3C2=O)C(=O)N1,BBB+
6925,6925,6720,6747,,,1,O=C1CC[C@H]2[C@@H]3Cc4cccc(O)c4[C@]2(CCN3CC2CC2)C1,BBB+
6926,6926,6721,6748,,,1,O=C1CN(O)[C@@H](c2ccccc2)c2cc(Cl)ccc2N1,BBB+
6927,6927,6722,6749,,,1,O=C1CN2CCO[C@@]2(c2ccccc2Cl)c2cc(Cl)ccc2N1,BBB+
6928,6928,6723,6750,,,1,O=C1CN2CCO[C@]2(c2ccccc2F)c2cc(Br)ccc2N1,BBB+
6929,6929,6724,6751,,,1,O=C1CN2CCO[C@]2(c2ccccc2F)c2cc(Cl)ccc2N1CCO,BBB+
6930,6930,6725,6752,,,1,O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1C[C@@H](O)CO,BBB+
6931,6931,6726,6753,,,1,O=C1C[C@@H]2c3cc(Cl)ccc3O[C@]3(CCNC[C@H]23)N1,BBB+
6932,6932,6727,6754,,,1,O=C1N(CCCN2CCN(c3cccc(Cl)c3)CC2)N[C@H]2C=CC=CN12,BBB+
6933,6933,6728,6755,,,1,O=C1NC(=NC2CC2)O[C@@H]1c1ccccc1,BBB+
6934,6934,6729,6756,,,1,O=C1NC(=O)[C@@]2(CCc3ccccc3C2)N1,BBB+
6935,6935,6730,6757,,,1,O=C1NC(=O)[C@@]2(c3ccc(Cl)cc3)C[C@@H]12,BBB+
6936,6936,6731,6758,,,1,O=C1NCCC[C@H]1N1C(=O)c2ccccc2S1(=O)=O,BBB+
6937,6937,6732,6759,,,1,O=C1NCN(c2ccccc2)C12CCN(C[C@@H]1COc3ccccc3O1)CC2,BBB+
6938,6938,6733,6760,,,1,O=C1N[C@@H](CCCl)Oc2ccccc21,BBB+
6939,6939,6734,6761,,,1,O=C1Nc2ccc(Cl)nc2C(c2ccccc2Cl)=N[C@@H]1O,BBB+
6940,6940,6735,6762,,,1,O=C1[C@H]2[C@@H]3C=C[C@@H]([C@H]4C=C[C@@H]34)[C@H]2C(=O)N1CCCCN1CCN(c2ncccn2)CC1,BBB+
6941,6941,6736,6763,,,1,O=c1[nH]c2ccccc2c(=O)n1CCN1C[C@H]2[C@@H](c3ccc(F)cc3)C[C@H]2C1,BBB+
6942,6942,6737,6764,,,1,OC(CN1CN=CN1)(CN1CN=CN1)c1ccc(F)cc1F,BBB+
6943,6943,6738,6765,,,1,OC(c1ccccc1)(c1ccccc1)[C@H]1CCCCN1,BBB+
6944,6944,6739,6766,,,1,OC(c1ccccc1)(c1ccccc1)[C@H]1C[C@@H]1c1ccncc1,BBB+
6945,6945,6740,6767,,,1,OCCN1CCN(CC/C=C2\c3ccccc3COc3ccc(Cl)cc32)CC1,BBB+
6946,6946,6741,6768,,,1,OCCN1CCN(CCC[C@@H]2c3ccc(F)cc3Sc3ccc(C(F)(F)F)cc32)CC1,BBB+
6947,6947,6742,6769,,,1,OCCN1CCN([C@H]2C[C@H](c3ccc(F)cc3)c3ccc(C(F)(F)F)cc32)CC1,BBB+
6948,6948,6743,6770,,,1,OCCOCCOCCN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1,BBB+
6949,6949,6744,6771,,,1,OC[C@H](O)[C@@H]1O[C@@H]2O[C@H](C(Cl)(Cl)Cl)O[C@H]2[C@H]1O,BBB+
6950,6950,6745,6772,,,1,OC[C@H]1O[C@@H](n2cnc3c2NC=NC[C@H]3O)C[C@H]1O,BBB+
6951,6951,6746,6773,,,1,OCc1ccccc1O[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O,BBB+
6952,6952,6747,6774,,,1,ON1CC(NCC2CC2)=Nc2ccc(Cl)cc2[C@@H]1c1ccccc1,BBB+
6953,6953,6748,6775,,,1,O[C@@H](Cn1ccnc1)c1ccc(CCc2ccccc2)cc1,BBB+
6954,6954,6749,6776,,,1,O[C@@H](OCC(CO[C@H](O)C(Cl)(Cl)Cl)(CO[C@@H](O)C(Cl)(Cl)Cl)CO[C@@H](O)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,BBB+
6955,6955,6750,6777,,,1,O[C@H](CCCN1CCc2c(c3cc(F)ccc3n2-c2ccc(F)cc2)C1)c1ccc(F)cc1,BBB+
6956,6956,6751,6778,,,1,O[C@H](CN1CCCCC1)c1cc(-c2ccccc2)on1,BBB+
6957,6957,6752,6779,,,1,O[C@H]1[C@H](OCCOCCO[C@H](O)C(Cl)(Cl)Cl)[C@@H](O[C@H]2O[C@H](COCCOCCO[C@@H](O)C(Cl)(Cl)Cl)C[C@H](O[C@@H](O)C(Cl)(Cl)Cl)[C@@H]2O)[C@H](COCCO[C@H](O)C(Cl)(Cl)Cl)O[C@H]1O,BBB+
6958,6958,6753,6780,,,1,O[C@](C1=NCCN1)(c1ccc(Cl)cc1)c1ccccn1,BBB+
6959,6959,6754,6781,,,1,O[C@]1(c2ccc(Cl)cc2)c2ccccc2[C@@H]2NCCN21,BBB+
6960,6960,6755,6782,,,1,O[C@]1(c2ccccc2Cl)C2=NCCCN2c2ccccc21,BBB+
6961,6961,6756,6783,,,1,Oc1ccc2c(c1)[C@]13CCCC[C@]1(O)[C@H](C2)N(CC1CC1)CC3,BBB+
6962,6962,6757,6784,,,1,Oc1ccc2c(c1)[C@]13CCCC[C@]1(O)[C@H](C2)N(CC1CCC1)CC3,BBB+
6963,6963,6758,6785,,,1,Oc1ccc2c3c1O[C@@H]1[C@@H](O)C=C[C@H]4[C@H](C2)NCC[C@@]314,BBB+
6964,6964,6759,6786,,,1,Oc1ccc2c3c1O[C@H]1[C@H](O)CC[C@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314,BBB+
6965,6965,6760,6787,,,1,S=C1NCC[C@H](COc2ccccc2)O1,BBB+
6966,6966,6761,6788,,,1,c1ccc(C2(c3ccccc3)OC[C@@H]([C@H]3CCCCN3)O2)cc1,BBB+
6967,6967,6762,6789,,,1,c1ccc([C@@H]2CN3CCS[C@H]3N2)cc1,BBB+
6968,6968,6763,6790,,,1,c1ccc([C@@H]2CN[C@H]3NCCN32)cc1,BBB+
6969,6969,6764,6791,,,1,c1ccc([C@H]2CCN(C[C@@H]3CCCc4c3ccc3c4OCO3)C2)cc1,BBB+
6970,6970,6765,6792,,,1,c1ccc2c(c1)CCN1CCNC[C@@H]21,BBB+
6971,6971,6766,6793,,,1,c1ccc2c(c1)CCc1cccc3c1[C@@H]2CN1CCCC[C@H]31,BBB+
6972,6972,6767,6794,,,1,c1ccc2c(c1)CCc1ccccc1N2[C@@H]1CN2CCC1CC2,BBB+
6973,6973,6768,6795,,,1,c1ccc2c(c1)Sc1ccccc1N2C[C@H]1CN2CCC1CC2,BBB+
6974,6974,6769,6796,,,1,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,BBB+
6975,6975,6770,6797,,,1,CC1=c2ccc(N(C)c3ccnc(Cc4ccc(C)c(S(N)(=O)=O)c4)n3)cc2=NC1C,BBB+
6976,6976,6771,6798,,,1,CCC(=O)NCC[C@@H]1CCc2ccc3c(c21)CCO3,BBB+
6977,6977,6772,6799,,,1,CCCN1C[C@@H](CSC)CC2c3cccc4[nH]cc(c34)C[C@@H]21,BBB+
6978,6978,6773,6800,,,1,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,BBB+
6979,6979,6774,6801,,,1,CCN1CCN(Cc2ccc(-c3cc4c(NC(C)c5ccccc5)ncnc4[nH]3)cc2)CC1,BBB+
6980,6980,6775,6802,,,1,CCOC(=O)c1cncn1[C@H](C)c1ccccc1,BBB+
6981,6981,6776,6803,,,1,CCSCc1ccc2c(c1)c1c3c(c4c5cc(CSCC)ccc5n5c4c1n2C1C[C@](O)(C(=O)OC)C5(C)O1)CNC3=O,BBB+
6982,6982,6777,6804,,,1,CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1,BBB+
6983,6983,6778,6805,,,1,CN1CCC(c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)C(O)C1,BBB+
6984,6984,6779,6806,,,1,CN1CC[C@]23c4c5ccc(O)c4O[C@@H]2C(=O)CCC3(O)[C@H]1C5,BBB+
6985,6985,6780,6807,,,1,CN1CC[C@]23c4c5ccc(O)c4O[C@@H]2C(=O)CC[C@H]3[C@H]1C5,BBB+
6986,6986,6781,6808,,,1,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21,BBB+
6987,6987,6782,6809,,,1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,BBB+
6988,6988,6783,6810,,,1,CNCC[C@@H](Oc1cccc2ccccc12)c1cccs1,BBB+
6989,6989,6784,6811,,,1,COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1,BBB+
6990,6990,6785,6812,,,1,COC1C(=O)C(C)CC(C)/C=C/C=C/C=C(\C)[C@@H](OC)CC2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CC[C@@H](O)C(OC)C2)CC(=O)[C@H](C)C=C(C)[C@@H]1O,BBB+
6991,6991,6786,6813,,,1,COC1C(=O)C(C)CC(C)/C=C/C=C/C=C(\C)[C@@H](OC)CC2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CC[C@@H](OCCO)C(OC)C2)CC(=O)[C@H](C)C=C(C)[C@@H]1O,BBB+
6992,6992,6787,6814,,,1,COC1CC(CC(C)C2CC(=O)[C@H](C)C=C(C)[C@H](O)C(OC)C(=O)C(C)CC(C)/C=C/C=C/C=C(\C)[C@@H](OC)CC3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCCC3C(=O)O2)CC[C@@H]1OC(=O)C(C)(CO)CO,BBB+
6993,6993,6788,6815,,,1,Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc32)[nH]1,BBB+
6994,6994,6789,6816,,,1,NC(=O)N1c2ccccc2CCc2ccccc21,BBB+
6995,6995,6790,6817,,,1,O=C(O)C(Cl)Cl,BBB+
6996,6996,6791,6818,,,1,O=C1CNC(=O)N1,BBB+
6997,6997,6792,6819,,,1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,BBB+
6998,6998,6793,6820,,,1,OC1CCCCC1N1CCC(c2ccccc2)CC1,BBB+
6999,6999,6794,6821,,,1,Oc1ccc2c3c1O[C@@H]1[C@@H](O)CCC4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314,BBB+
7000,7000,6795,6822,,,1,c1ccc(-c2cc(-c3ccccc3)c(N3CCN(c4ncccn4)CC3)nn2)cc1,BBB+
7001,7001,6796,6823,,,1,C#C[C@@]1(O)C=C[C@@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@@H]3CC[C@@]21CC,BBB+
7002,7002,6797,6824,,,1,C#C[C@@]1(O)CC[C@@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@@H]3C=C[C@@]21CC,BBB+
7003,7003,6798,6825,,,1,C#C[C@@]1(O)CC[C@@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@@H]3CC[C@@]21C,BBB+
7004,7004,6799,6826,,,1,C#C[C@@]1(O)CC[C@@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@@H]3CC[C@@]21CC,BBB+
7005,7005,6800,6827,,,1,C#C[C@@]1(O)CC[C@@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@@H]3CC[C@@]21C,BBB+
7006,7006,6801,6828,,,1,C#C[C@@]1(O)CC[C@@H]2[C@@H]3CC[C@@H]4CC(=O)CCC4=C3[C@H](c3ccc(N(C)C)cc3)C[C@@]21C,BBB+
7007,7007,6802,6829,,,1,C#C[C@@]1(O)CC[C@@H]2[C@@H]3CCc4cc(O)ccc4[C@@H]3CC[C@@]21C,BBB+
7008,7008,6803,6830,,,1,C#C[C@@]1(O)CC[C@@H]2[C@@H]3CCc4cc(OC)ccc4[C@@H]3CC[C@@]21C,BBB+
7009,7009,6804,6831,,,1,C#C[C@@]1(O)CC[C@@H]2[C@H]3[C@@H](C)CC4=C(CCC(=O)C4)[C@@H]3CC[C@@]21C,BBB+
7010,7010,6805,6832,,,1,C#C[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@@H]3C(=C)C[C@]21CC,BBB+
7011,7011,6806,6833,,,1,C#C[C@@]1(OC(C)=O)CC[C@@H]2[C@@H]3CCC4=CC(=NO)CC[C@@H]4[C@@H]3CC[C@@]21CC,BBB+
7012,7012,6807,6834,,,1,C#C[C@@]1(OC(C)=O)CC[C@@H]2[C@@H]3CCC4=C[C@@H](OC(C)=O)CC[C@@H]4[C@@H]3CC[C@@]21C,BBB+
7013,7013,6808,6835,,,1,C#C[C@](C)(O)CC,BBB+
7014,7014,6809,6836,,,1,C#C[C@](O)(C=CCl)CC,BBB+
7015,7015,6810,6837,,,1,C#C[C@]1(O)CC[C@H]2[C@H]3CCC4=Cc5c(cnn5-c5ccc(F)cc5)C[C@@]4(C)[C@@H]3CC[C@@]21C,BBB+
7016,7016,6811,6838,,,0,C/C=C/C=C[C@@H]1O[C@](O)([C@@H](CC)C(=O)NC/C=C/C=C(/C)[C@@H](OC)[C@H](C)[C@H]2O[C@@H](C=C/C=C/C=C(/C)C(=O)c3c(O)ccn(C)c3=O)[C@H](O)[C@@H]2O)[C@@H](O)[C@H](O[C@H]2O[C@H](C)[C@@H](O[C@H]3O[C@H](C)[C@@H](OC)[C@H](O)[C@H]3OC)[C@@H](OC)[C@@H]2O)C1(C)C,BBB-
7017,7017,6812,6839,,,0,C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@H](CC)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,BBB-
7018,7018,6813,6840,,,1,C/C=C/[C@@H]1O[C@@]2(C(=O)COC(=O)c3ccncc3)CC[C@@]3(O1)[C@@H]1CCC4=CC(=O)CC[C@@]4(C)[C@H]1[C@@H](O)C[C@]23C,BBB+
7019,7019,6814,6841,,,1,C1=Cc2cccc(OC[C@@H]3CNCCO3)c2C1,BBB+
7020,7020,6815,6842,,,0,C=C(N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@@H]12)C(=NOC)c1csc(N)n1,BBB-
7021,7021,6816,6843,,,1,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]2CC[C@H]3[C@@H](C)CCCC(C)C)C[C@H](O)C[C@H]1O,BBB+
7022,7022,6817,6844,,,1,C=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@]2(CCN3CC2CC2)[C@H]1O5,BBB+
7023,7023,6818,6845,,,1,C=C1C[C@@H]2[C@@H]3C=CC4=CC(=O)CC[C@@]4(C)[C@@H]3[C@@H](O)C[C@]2(C)[C@]1(O)C(=O)CO,BBB+
7024,7024,6819,6846,,,1,C=C1C[C@@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@@H]3[C@@H](O)C[C@]2(C)[C@]1(O)C(=O)CO,BBB+
7025,7025,6820,6847,,,1,C=C1C[C@@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@@]3(F)[C@@H](O)C[C@@]2(C)[C@]1(O)C(=O)CO,BBB+
7026,7026,6821,6848,,,1,C=C1C[C@H](C)[C@@H]2[C@@H]3Cc4ccc(O)cc4[C@]2(CCN3CC2CCC2)C1,BBB+
7027,7027,6822,6849,,,0,C=C1c2c(Cl)ccc(O)c2C(O)=C2C(=O)[C@]3(O)C(O)=C(C(N)=O)C(=O)[C@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12,BBB-
7028,7028,6823,6850,,,0,C=C1c2cccc(O)c2C(O)=C2C(=O)[C@]3(O)C(O)=C(C(N)=O)C(=O)[C@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12,BBB-
7029,7029,6824,6851,,,0,C=CC1=C(C(=O)O)N2C(=O)[C@H](NC(=O)C(=NO)c3csc(N)n3)[C@@H]2SC1,BBB-
7030,7030,6825,6852,,,0,C=CC1=C(C(=O)O)N2C(=O)[C@H](NC(=O)C(=NOCC(=O)O)c3csc(N)n3)[C@@H]2SC1,BBB-
7031,7031,6826,6853,,,1,C=CCC1([C@@H](C)CC)C(=O)NC(=O)NC1=O,BBB+
7032,7032,6827,6854,,,1,C=CCN1C(=O)[C@@H](CC(C)C)NC1=S,BBB+
7033,7033,6828,6855,,,1,C=CCN1CCC[C@@H]1CNC(=O)c1cc(S(=O)(=O)NC)c(N)cc1OC,BBB+
7034,7034,6829,6856,,,1,C=CCN1CC[C@@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@@H]1C5,BBB+
7035,7035,6830,6857,,,1,C=CCN1CC[C@@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,BBB+
7036,7036,6831,6858,,,1,C=CCN1CC[C@@]23c4c5ccc(OC(C)=O)c4O[C@@H]2[C@@H](OC(C)=O)C=C[C@H]3[C@H]1C5,BBB+
7037,7037,6832,6859,,,1,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@@H]2[C@]2(OC)C=C[C@]3(C[C@@H]2[C@](C)(O)CCC)[C@H]1C5,BBB+
7038,7038,6833,6860,,,1,C=CCN1C[C@@H](C(=O)N(CCCN(C)C)C(=O)NCC)C[C@H]2c3cccc4[nH]cc(c34)C[C@H]21,BBB+
7039,7039,6834,6861,,,1,C=CCOc1ccccc1OC[C@@H](O)CNC(C)C,BBB+
7040,7040,6835,6862,,,0,C=CC[C@@H]1C=C(C)C[C@@H](C)C[C@@H](OC)[C@@H]2O[C@](O)(C(=O)C(=O)N3CCCC[C@@H]3C(=O)O[C@H](C(C)=C[C@@H]3CC[C@H](O)[C@@H](OC)C3)[C@@H](C)[C@@H](O)CC1=O)[C@@H](C)C[C@H]2OC,BBB-
7041,7041,6836,6863,,,1,C=CC[C@@]1([C@@H](C)CCC)C(=C)NC(O)=NC1=O,BBB+
7042,7042,6837,6864,,,1,C=CC[C@]1([C@@H](C)C#CCC)C(=O)NC(=O)N(C)C1=O,BBB+
7043,7043,6838,6865,,,0,C=CC[N@+]12CC[C@@]34c5ccccc5N5C=C6[C@H]7C[C@H]8[C@]9(CC[N@@+]8(CC=C)C/C7=C\CO)c7ccccc7N(C=C([C@@H]53)[C@H](C[C@H]41)/C(=C/CO)C2)[C@@H]69,BBB-
7044,7044,6839,6866,,,1,C=C[C@@H]1CN2CC[C@@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,BBB+
7045,7045,6840,6867,,,1,C=C[C@@H]1CN2CC[C@@H]1C[C@H]2[C@@H](O)c1ccnc2ccccc12,BBB+
7046,7046,6841,6868,,,1,C=C[C@@]12CC[C@@H](O[C@H]3C[C@@H](OC)[C@@H](O)[C@H](C)O3)C[C@]1(O)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@H](C3=CC(=O)OC3)CC[C@@]12O,BBB+
7047,7047,6842,6869,,,1,C=C[C@H]1CN2CC[C@@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,BBB+
7048,7048,6843,6870,,,1,C=C[C@H]1O[C@@H]2C[C@@H]3[C@@H]4CCC5=CC(=O)C=C[C@@]5(C)[C@@]4(F)[C@@H](O)C[C@@]3(C)[C@]2(C(=O)CO)O1,BBB+
7049,7049,6844,6871,,,0,C=N[C@H](C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12)c1ccccc1,BBB-
7050,7050,6845,6872,,,0,CC#Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]c1=O,BBB-
7051,7051,6846,6873,,,1,CC(=C(CCO)SSC[C@H]1CCCO1)N(C=O)Cc1cnc(C)nc1N,BBB+
7052,7052,6847,6874,,,1,CC(=CC(=O)O)/C=C/C=C(C)\C=C/C1=C(C)CCCC1(C)C,BBB+
7053,7053,6848,6875,,,1,CC(=CCO)/C=C/C=C(C)\C=C\C1=C(C)CCCC1(C)C,BBB+
7054,7054,6849,6876,,,0,CC(=O)C1=C(O)[C@H](N)[C@H]2Cc3c(c(O)c4c(O)c(C)ccc4c3C)C(=O)[C@@]2(O)C1=O,BBB-
7055,7055,6850,6877,,,1,CC(=O)CC(=O)[C@@]1(O)CC[C@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@@]3(Cl)[C@H](Cl)C[C@]21C,BBB+
7056,7056,6851,6878,,,1,CC(=O)CC(=O)[C@@]12OC(C)(C)O[C@H]1C[C@H]1[C@H]3CC(C#N)=C4C=C(OCCCl)CC[C@@]4(C)[C@@]3(F)[C@H](O)C[C@]12C,BBB+
7057,7057,6852,6879,,,0,CC(=O)N(C[C@H](O)CO)c1c(I)c(C(=O)NC[C@H](O)CO)c(I)c(C(=O)NC[C@H](O)CO)c1I,BBB-
7058,7058,6853,6880,,,1,CC(=O)N1CCN(c2ccc(OC[C@@H]3CO[C@@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,BBB+
7059,7059,6854,6881,,,1,CC(=O)NCCC[C@@H](NC(C)=O)C(=O)O,BBB+
7060,7060,6855,6882,,,0,CC(=O)NC[C@@H]1O[C@@H](O[C@H]2[C@@H](N)C[C@H](N)[C@H](O[C@@H]3O[C@@H](CO)[C@@H](O)[C@H](N)[C@@H]3O)[C@@H]2O)[C@@H](O)[C@@H](O)[C@@H]1O,BBB-
7061,7061,6856,6883,,,0,CC(=O)N[C@H]1[C@@H]([C@@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@H]1N=C(N)N,BBB-
7062,7062,6857,6884,,,1,CC(=O)Nc1ccc(OC(=O)[C@H]2CCC(=O)N2)cc1,BBB+
7063,7063,6858,6885,,,1,CC(=O)Nc1ccc([C@H](O)CNC(C)C)cc1,BBB+
7064,7064,6859,6886,,,1,CC(=O)Nc1ccccc1,BBB+
7065,7065,6860,6887,,,1,CC(=O)OCC(=O)[C@@]1(O)CC[C@@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@]3(F)[C@@H](O)C[C@@]21C,BBB+
